Couldn't read values in CFPrefsPlistSource<0x1079aea00> (Domain: group.io.sergeyshmagin.kdbchat, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: Yes): Using kCFPreferencesAnyUser with a container is only allowed for System Containers, detaching from cfprefsd
2025-08-03T17:58:03.598306Z  INFO matrix_sdk_ffi::platform: Logging has been set up env_filter="panic=error,hyper=warn,matrix_sdk_ffi=info,matrix_sdk=info,matrix_sdk::client=trace,matrix_sdk_crypto=debug,matrix_sdk_crypto::olm::account=trace,matrix_sdk::oidc=trace,matrix_sdk::http_client=debug,matrix_sdk::sliding_sync=info,matrix_sdk_base::sliding_sync=info,matrix_sdk_ui::timeline=info,matrix_sdk::send_queue=info,matrix_sdk::event_cache=info,matrix_sdk_base::event_cache=info,matrix_sdk_sqlite::event_cache_store=info,matrix_sdk_common::store_locks=warn,matrix_sdk_base::store::ambiguity_map=warn,matrix_sdk_ui::notification_client=info,elementx=info" | bindings/matrix-sdk-ffi/src/platform.rs:483
2025-08-03T18:03:16.385705Z  INFO elementx: [NotificationManager] ============================================ | NotificationManager.swift:193 | spans: root
2025-08-03T18:03:16.385900Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > send{request_id="REQ-43" method=POST uri="https://matrix.aibots.kz/_matrix/client/v3/pushers/set" request_size="549B"}
2025-08-03T18:03:16.393324Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > send{request_id="REQ-42" method=POST uri="https://matrix.aibots.kz/_matrix/client/v3/keys/signatures/upload" request_size="567B" status=200 response_size="15B"}
2025-08-03T18:03:16.393654Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > keys_query{request_id="114478d3044645bab3986b40c87f16cc"} > send{request_id="REQ-44" method=POST uri="https://matrix.aibots.kz/_matrix/client/v3/keys/query" request_size="50B"}
2025-08-03T18:03:16.401674Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_883_0_1"} > send{request_id="REQ-33" method=POST uri="https://matrix.aibots.kz/_matrix/client/unstable/org.matrix.simplified_msc3575/sync" request_size="149B" status=200 response_size="305B"}
2025-08-03T18:03:16.403913Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send{request_id="REQ-45" method=POST uri="https://matrix.aibots.kz/_matrix/client/unstable/org.matrix.simplified_msc3575/sync" request_size="149B"}
2025-08-03T18:03:16.403949Z DEBUG matrix_sdk_crypto::session_manager::sessions: Collected user/device pairs that are missing an Olm session missing_session_devices_by_user={} timed_out_devices_by_user={} | crates/matrix-sdk-crypto/src/session_manager/sessions.rs:287 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send_outgoing_requests > get_missing_sessions
2025-08-03T18:03:16.403967Z DEBUG matrix_sdk_crypto::identities::manager: Created a /keys/query request request_id="c38ab097086241c9b5692da21269000e" users=["@testuser4:matrix.aibots.kz"] | crates/matrix-sdk-crypto/src/identities/manager.rs:877 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send_outgoing_requests
2025-08-03T18:03:16.404021Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send_outgoing_requests > keys_query{request_id="c38ab097086241c9b5692da21269000e"} > send{request_id="REQ-46" method=POST uri="https://matrix.aibots.kz/_matrix/client/v3/keys/query" request_size="50B"}
2025-08-03T18:03:16.424425Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > keys_query{request_id="114478d3044645bab3986b40c87f16cc"} > send{request_id="REQ-44" method=POST uri="https://matrix.aibots.kz/_matrix/client/v3/keys/query" request_size="50B" status=200 response_size="2.1k"}
2025-08-03T18:03:16.424440Z DEBUG matrix_sdk_crypto::identities::manager: Handling a `/keys/query` response request_id="114478d3044645bab3986b40c87f16cc" users={"@testuser4:matrix.aibots.kz"} failures={} | crates/matrix-sdk-crypto/src/identities/manager.rs:135 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > keys_query{request_id="114478d3044645bab3986b40c87f16cc"}
2025-08-03T18:03:16.425681Z DEBUG matrix_sdk_crypto::identities::manager: Finished handling of the `/keys/query` response request_id="114478d3044645bab3986b40c87f16cc" new_devices={} changed_devices={"@testuser4:matrix.aibots.kz": {"PGZXTNEIMN"}} deleted_devices={} new_identities={} changed_identities={} | crates/matrix-sdk-crypto/src/identities/manager.rs:1205 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > keys_query{request_id="114478d3044645bab3986b40c87f16cc"}
2025-08-03T18:03:16.425708Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > keys_query{request_id="114478d3044645bab3986b40c87f16cc"} > update_state_after_keys_query > send{request_id="REQ-47" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/user/@testuser4:matrix.aibots.kz/account_data/m.secret_storage.default_key"}
2025-08-03T18:03:16.433010Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send_outgoing_requests > keys_query{request_id="c38ab097086241c9b5692da21269000e"} > send{request_id="REQ-46" method=POST uri="https://matrix.aibots.kz/_matrix/client/v3/keys/query" request_size="50B" status=200 response_size="2.1k"}
2025-08-03T18:03:16.433020Z DEBUG matrix_sdk_crypto::identities::manager: Handling a `/keys/query` response request_id="c38ab097086241c9b5692da21269000e" users={"@testuser4:matrix.aibots.kz"} failures={} | crates/matrix-sdk-crypto/src/identities/manager.rs:135 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send_outgoing_requests > keys_query{request_id="c38ab097086241c9b5692da21269000e"}
2025-08-03T18:03:16.433528Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > send{request_id="REQ-43" method=POST uri="https://matrix.aibots.kz/_matrix/client/v3/pushers/set" request_size="549B" status=200 response_size="2B"}
2025-08-03T18:03:16.433561Z  INFO elementx: [NotificationManager] ✅ ===== VoIP PUSHER REGISTRATION SUCCESS ===== | NotificationManager.swift:212 | spans: root
2025-08-03T18:03:16.433575Z  INFO elementx: [NotificationManager] ✅ Successfully registered VoIP pusher with: | NotificationManager.swift:213 | spans: root
2025-08-03T18:03:16.433587Z  INFO elementx: [NotificationManager] ✅ VoIP App ID: io.sergeyshmagin.kdbchat.debug.voip | NotificationManager.swift:214 | spans: root
2025-08-03T18:03:16.433601Z  INFO elementx: [NotificationManager] ✅ Bundle ID: io.sergeyshmagin.kdbchat | NotificationManager.swift:215 | spans: root
2025-08-03T18:03:16.433616Z  INFO elementx: [NotificationManager] ✅ Token (HEX): 7b04763caa3fab8f... | NotificationManager.swift:216 | spans: root
2025-08-03T18:03:16.433627Z  INFO elementx: [NotificationManager] ✅ Gateway: https://push.aibots.kz/_matrix/push/v1/notify | NotificationManager.swift:217 | spans: root
2025-08-03T18:03:16.433640Z  INFO elementx: [NotificationManager] ================================================ | NotificationManager.swift:218 | spans: root
2025-08-03T18:03:16.433660Z DEBUG matrix_sdk_crypto::identities::manager: Finished handling of the `/keys/query` response request_id="c38ab097086241c9b5692da21269000e" new_devices={} changed_devices={} deleted_devices={} new_identities={} changed_identities={} | crates/matrix-sdk-crypto/src/identities/manager.rs:1205 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send_outgoing_requests > keys_query{request_id="c38ab097086241c9b5692da21269000e"}
2025-08-03T18:03:16.433692Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send_outgoing_requests > keys_query{request_id="c38ab097086241c9b5692da21269000e"} > update_state_after_keys_query > send{request_id="REQ-48" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/user/@testuser4:matrix.aibots.kz/account_data/m.secret_storage.default_key"}
2025-08-03T18:03:16.438065Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > keys_query{request_id="114478d3044645bab3986b40c87f16cc"} > update_state_after_keys_query > send{request_id="REQ-47" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/user/@testuser4:matrix.aibots.kz/account_data/m.secret_storage.default_key" status=200 response_size="42B"}
2025-08-03T18:03:16.438082Z  INFO matrix_sdk::encryption::recovery: Recovery state changed from Incomplete to Enabled | crates/matrix-sdk/src/encryption/recovery/mod.rs:629 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > keys_query{request_id="114478d3044645bab3986b40c87f16cc"} > update_state_after_keys_query
2025-08-03T18:03:16.438125Z  INFO elementx: Backup state changed - Recovery: enabled, KeyBackup: enabled | AutoRecoveryKeyService.swift:1326 | spans: root
2025-08-03T18:03:16.438219Z  INFO elementx: Session security state changed, verificationState: unverified, recoveryState: enabled | UserSession.swift:47 | spans: root
2025-08-03T18:03:16.438255Z  INFO elementx: Recovery state changed to: enabled, setting local state to enabled | SecureBackupController.swift:79 | spans: root
2025-08-03T18:03:16.438349Z  INFO elementx: Onboarding already attempted, skipping | UserSessionFlowCoordinator.swift:327 | spans: root
2025-08-03T18:03:16.438501Z  INFO matrix_sdk::encryption::secret_storage::secret_store: Successfully signed our own device, the device is now verified | crates/matrix-sdk/src/encryption/secret_storage/secret_store.rs:411 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }}
2025-08-03T18:03:16.438521Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > send{request_id="REQ-49" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/user/@testuser4:matrix.aibots.kz/account_data/m.megolm_backup.v1"}
2025-08-03T18:03:16.438552Z  INFO elementx: Session security state changed, verificationState: verified, recoveryState: enabled | UserSession.swift:47 | spans: root
2025-08-03T18:03:16.444474Z  INFO elementx: Onboarding already attempted, skipping | UserSessionFlowCoordinator.swift:327 | spans: root
2025-08-03T18:03:16.445353Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > next_sync_with_lock{store_generation=0} > sync_once{conn_id="encryption" pos="0/s611_17295_0_366_597_6_11_884_0_1"} > send_outgoing_requests > keys_query{request_id="c38ab097086241c9b5692da21269000e"} > update_state_after_keys_query > send{request_id="REQ-48" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/user/@testuser4:matrix.aibots.kz/account_data/m.secret_storage.default_key" status=200 response_size="42B"}
2025-08-03T18:03:16.445397Z  INFO elementx: Backup state changed - Recovery: enabled, KeyBackup: enabled | AutoRecoveryKeyService.swift:1326 | spans: root
2025-08-03T18:03:16.445415Z  INFO elementx: Session security state changed, verificationState: verified, recoveryState: enabled | UserSession.swift:47 | spans: root
2025-08-03T18:03:16.445433Z  INFO elementx: Recovery state changed to: enabled, setting local state to enabled | SecureBackupController.swift:79 | spans: root
2025-08-03T18:03:16.445712Z  INFO elementx: Session security state changed, verificationState: verified, recoveryState: enabled | UserSession.swift:47 | spans: root
2025-08-03T18:03:16.447257Z  INFO elementx: Onboarding already attempted, skipping | UserSessionFlowCoordinator.swift:327 | spans: root
2025-08-03T18:03:16.447307Z  INFO elementx: Onboarding already attempted, skipping | UserSessionFlowCoordinator.swift:327 | spans: root
2025-08-03T18:03:16.450189Z DEBUG matrix_sdk::http_client: Error while sending request: Api(Server(ClientApi(Error { status_code: 404, body: Standard { kind: NotFound, message: "Account data not found" } }))) | crates/matrix-sdk/src/http_client/mod.rs:218 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }} > send{request_id="REQ-49" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/user/@testuser4:matrix.aibots.kz/account_data/m.megolm_backup.v1" status=404 response_size="58B"}
2025-08-03T18:03:16.450200Z  INFO matrix_sdk::encryption::secret_storage::secret_store: No backup recovery key found. | crates/matrix-sdk/src/encryption/secret_storage/secret_store.rs:308 | spans: root > recover > import_secrets{self=SecretStore { key: SecretStorageKey { storage_key_info: SecretStorageKeyEventContent { key_id: "SOLI8S87tfQr4Pbl8GMn4DVFeLHFoN7a", name: None, algorithm: V1AesHmacSha2(SecretStorageV1AesHmacSha2Properties { iv: Some("rNV49iQTT0wpQKtpj+SbUA"), mac: Some("Nqi65yXyTNe95yBmrgPxZSRML2sAvGMzFgVuTi9YpZs") }), passphrase: None }, .. }, .. } user_id=@testuser4:matrix.aibots.kz device_id=PGZXTNEIMN cross_signing_status=CrossSigningStatus { has_master: true, has_self_signing: true, has_user_signing: true }}
2025-08-03T18:03:16.450313Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > recover > send{request_id="REQ-50" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/user/@testuser4:matrix.aibots.kz/account_data/m.secret_storage.default_key"}
2025-08-03T18:03:16.459782Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > recover > send{request_id="REQ-50" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/user/@testuser4:matrix.aibots.kz/account_data/m.secret_storage.default_key" status=200 response_size="42B"}
2025-08-03T18:03:16.459830Z  INFO elementx: Backup state changed - Recovery: enabled, KeyBackup: enabled | AutoRecoveryKeyService.swift:1326 | spans: root
2025-08-03T18:03:16.459841Z  INFO elementx: [AutoRecovery] ✅ Successfully recovered from existing key | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:16.459850Z  INFO elementx: Session security state changed, verificationState: verified, recoveryState: enabled | UserSession.swift:47 | spans: root
2025-08-03T18:03:16.459869Z  INFO elementx: Recovery state changed to: enabled, setting local state to enabled | SecureBackupController.swift:79 | spans: root
2025-08-03T18:03:16.463685Z  INFO elementx: [AutoRecovery] Recovery state changed from validating to active(createdAt: 2025-08-03 18:03:16 +0000) in context: recoverFromExistingKey success | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:16.463703Z  INFO elementx: [AutoRecovery] Waiting for UI state synchronization after successful recovery | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:16.463718Z  INFO elementx: [AutoRecovery] 🔄 Waiting for recovery state to update to: enabled | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:16.463757Z  INFO elementx: [AutoRecovery] Current recovery state during wait: enabled, expected: enabled | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:16.463770Z  INFO elementx: [AutoRecovery] ✅ Recovery state successfully updated to: enabled | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:16.463898Z  INFO elementx: Onboarding already attempted, skipping | UserSessionFlowCoordinator.swift:327 | spans: root
2025-08-03T18:03:16.467604Z  INFO elementx: Auto recovery setup completed successfully - Operation: restoreFromLocalKey | ClientProxy.swift:1220 | spans: root
2025-08-03T18:03:16.467667Z  INFO elementx: Auto recovery key system is now active | UserSessionFlowCoordinator.swift:769 | spans: root
2025-08-03T18:03:16.467721Z  INFO elementx: 🔐 Starting automatic cross-signing setup for improved encryption | UserSessionFlowCoordinator.swift:734 | spans: root
2025-08-03T18:03:16.467753Z  INFO elementx: 🔐 Starting automatic cross-signing setup | ClientProxy.swift:1254 | spans: root
2025-08-03T18:03:16.467801Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > send{request_id="REQ-51" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/room_keys/version"}
2025-08-03T18:03:16.490157Z DEBUG matrix_sdk::http_client: Got response | crates/matrix-sdk/src/http_client/mod.rs:214 | spans: root > send{request_id="REQ-51" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/room_keys/version" status=200 response_size="319B"}
2025-08-03T18:03:16.490188Z  INFO elementx: ✅ Cross-signing already properly configured | ClientProxy.swift:1265 | spans: root
2025-08-03T18:03:16.490211Z  INFO elementx: ✅ Cross-signing setup completed successfully | UserSessionFlowCoordinator.swift:740 | spans: root
2025-08-03T18:03:16.836557Z  INFO elementx: Send queue status changed to enabled: false, reachability: reachable | ClientProxy.swift:236 | spans: root
2025-08-03T18:03:16.836586Z  INFO elementx: Enabling all send queues | ClientProxy.swift:239 | spans: root
2025-08-03T18:03:18.169230Z  INFO elementx: [AutoRecovery] 🔍 Post-login recovery state analysis: enabled | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:18.187033Z  INFO elementx: [AutoRecovery] 🔐 Keychain availability: ✅ Available | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:18.197007Z  INFO elementx: SSSS recovery key retrieved for user: @testuser4:matrix.aibots.kz | KeychainController.swift:234 | spans: root
2025-08-03T18:03:18.197147Z  INFO elementx: [AutoRecovery] Found existing local recovery key in getExistingLocalRecoveryKey: preview=EsTF aqXx ... 4r6y | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:18.197457Z  INFO elementx: [AutoRecovery] Recovery key validation: length=48, preview=EsTFaqXxW9...d4r6y | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:18.198411Z  INFO elementx: [AutoRecovery] Recovery key structure validation passed - correct Matrix format | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:18.198459Z  INFO elementx: [AutoRecovery] Recovery key passed full Matrix specification validation | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:18.198503Z  INFO elementx: [AutoRecovery] Recovery key format validation passed | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:18.198547Z  INFO elementx: [AutoRecovery] ✅ Recovery already enabled and local key exists | AutoRecoveryKeyService.swift:213 | spans: root
2025-08-03T18:03:21.530253Z  INFO elementx: NavigationStackCoordinator(ElementX.SettingsScreenCoordinator) Set root: ElementX.SettingsScreenCoordinator | NavigationCoordinators.swift:759 | spans: root
2025-08-03T18:03:21.530413Z  INFO elementx: NavigationSplitCoordinator(NavigationStackCoordinator(ElementX.HomeScreenCoordinator) | Empty) Set sheet: NavigationStackCoordinator(ElementX.SettingsScreenCoordinator) | NavigationCoordinators.swift:386 | spans: root
2025-08-03T18:03:21.530659Z  INFO elementx: Transitioning from `roomList(roomListSelectedRoomID: nil)` to `settingsScreen(roomListSelectedRoomID: nil)` with event `showSettingsScreen` | UserSessionFlowCoordinatorStateMachine.swift:227 | spans: root
2025-08-03T18:03:21.706715Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > send{request_id="REQ-52" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/profile/@testuser4:matrix.aibots.kz/avatar_url"}
2025-08-03T18:03:21.727771Z DEBUG matrix_sdk::http_client: Error while sending request: Api(Server(ClientApi(Error { status_code: 404, body: Standard { kind: NotFound, message: "Profile was not found" } }))) | crates/matrix-sdk/src/http_client/mod.rs:218 | spans: root > send{request_id="REQ-52" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/profile/@testuser4:matrix.aibots.kz/avatar_url" status=404 response_size="57B"}
2025-08-03T18:03:21.734420Z ERROR elementx: Failed loading user avatar URL with error: MatrixApi(kind: MatrixRustSDK.ErrorKind.notFound, code: "M_NOT_FOUND", msg: "Profile was not found", details: Optional("Error { status_code: 404, body: Standard { kind: NotFound, message: \"Profile was not found\" } }")) | ClientProxy.swift:651 | spans: root
2025-08-03T18:03:21.734581Z DEBUG matrix_sdk::http_client::native: Sending request num_attempt=1 | crates/matrix-sdk/src/http_client/native.rs:78 | spans: root > send{request_id="REQ-53" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/profile/@testuser4:matrix.aibots.kz/displayname"}
2025-08-03T18:03:21.751701Z DEBUG matrix_sdk::http_client: Error while sending request: Api(Server(ClientApi(Error { status_code: 404, body: Standard { kind: NotFound, message: "Profile was not found" } }))) | crates/matrix-sdk/src/http_client/mod.rs:218 | spans: root > send{request_id="REQ-53" method=GET uri="https://matrix.aibots.kz/_matrix/client/v3/profile/@testuser4:matrix.aibots.kz/displayname" status=404 response_size="57B"}
2025-08-03T18:03:21.751795Z ERROR elementx: Failed loading user display name with error: MatrixApi(kind: MatrixRustSDK.ErrorKind.notFound, code: "M_NOT_FOUND", msg: "Profile was not found", details: Optional("Error { status_code: 404, body: Standard { kind: NotFound, message: \"Profile was not found\" } }")) | ClientProxy.swift:626 | spans: root
